bank,date,web_traffic,number_of_employee,assets_under_management,number_of_branches,age,has_stores,founded_before_2000,cross_visitation,search_interest,rank,category_best_salary_accounts_helmycash,category_best_savings_accounts_helpmycash,incentive,apr,mentions
bankinter,2022-12-01,6247.4198820247275,6138,83300000000,523,59,1,1,0.1095189377665519,17.652685664464137,1.0,1,0,0.0,5.0,1.0
bankinter,2022-12-01,6247.4198820247275,6138,83300000000,523,59,1,1,0.1095189377665519,17.652685664464137,1.0,0,1,0.0,5.0,1.0
bankinter,2023-01-01,11173.980088579076,6138,83300000000,523,59,1,1,0.0903665795922279,10.0,1.0,0,0,0.0,5.0,0.0
bankinter,2023-01-01,11173.980088579076,6138,83300000000,523,59,1,1,0.0903665795922279,10.0,1.0,1,0,0.0,5.0,0.0
bankinter,2023-01-01,11173.980088579076,6138,83300000000,523,59,1,1,0.0903665795922279,10.0,1.0,0,1,0.0,5.0,0.0
bankinter,2023-02-01,14400.977226220057,6138,83300000000,523,59,1,1,0.0960352420806884,17.652685664464137,1.0,0,0,0.0,5.0,1.0
bankinter,2023-02-01,14400.977226220057,6138,83300000000,523,59,1,1,0.0960352420806884,17.652685664464137,1.0,1,0,0.0,5.0,1.0
bankinter,2023-02-01,14400.977226220057,6138,83300000000,523,59,1,1,0.0960352420806884,17.652685664464137,4.0,0,1,0.0,5.0,1.0
bankinter,2023-03-01,15987.257195924634,6138,83300000000,523,59,1,1,0.0980683490633964,17.64399518220111,4.0,0,0,0.0,5.0,2.0
bankinter,2023-03-01,15987.257195924634,6138,83300000000,523,59,1,1,0.0980683490633964,17.64399518220111,4.0,1,0,0.0,5.0,2.0
bankinter,2023-03-01,15987.257195924634,6138,83300000000,523,59,1,1,0.0980683490633964,17.64399518220111,5.0,0,1,0.0,5.0,2.0
bankinter,2023-04-01,10308.194758669017,6138,83300000000,523,59,1,1,0.1081314906477928,17.64399518220111,5.0,0,0,0.0,5.0,2.0
bankinter,2023-04-01,10308.194758669017,6138,83300000000,523,59,1,1,0.1081314906477928,17.64399518220111,5.0,1,0,0.0,5.0,2.0
bankinter,2023-04-01,10308.194758669017,6138,83300000000,523,59,1,1,0.1081314906477928,17.64399518220111,5.0,0,1,0.0,5.0,2.0
bankinter,2023-05-01,24378.839259055894,6138,83300000000,523,59,1,1,0.082061544060707,17.64399518220111,5.0,0,0,0.0,5.0,2.0
bankinter,2023-05-01,24378.839259055894,6138,83300000000,523,59,1,1,0.082061544060707,17.64399518220111,5.0,1,0,0.0,5.0,2.0
bankinter,2023-05-01,24378.839259055894,6138,83300000000,523,59,1,1,0.082061544060707,17.64399518220111,5.0,0,1,0.0,5.0,2.0
bankinter,2023-06-01,10733.464506580976,6138,83300000000,523,59,1,1,0.0932773128151893,17.63530469993808,5.0,0,0,0.0,5.0,3.0
bankinter,2023-06-01,10733.464506580976,6138,83300000000,523,59,1,1,0.0932773128151893,17.63530469993808,5.0,1,0,0.0,5.0,3.0
bankinter,2023-06-01,10733.464506580976,6138,83300000000,523,59,1,1,0.0932773128151893,17.63530469993808,5.0,0,1,0.0,5.0,3.0
bankinter,2023-07-01,12473.692111833258,6138,83300000000,523,59,1,1,0.0819672122597694,17.63530469993808,5.0,0,0,0.0,5.0,3.0
bankinter,2023-07-01,12473.692111833258,6138,83300000000,523,59,1,1,0.0819672122597694,17.63530469993808,5.0,1,0,0.0,5.0,3.0
bankinter,2023-07-01,12473.692111833258,6138,83300000000,523,59,1,1,0.0819672122597694,17.63530469993808,3.0,0,1,0.0,5.0,3.0
bankinter,2023-08-01,16491.783897844,6138,83300000000,523,59,1,1,0.1001221016049385,17.661376146727168,3.0,0,0,0.0,5.0,0.0
bankinter,2023-08-01,16491.783897844,6138,83300000000,523,59,1,1,0.1001221016049385,17.661376146727168,3.0,1,0,0.0,5.0,0.0
bankinter,2023-08-01,16491.783897844,6138,83300000000,523,59,1,1,0.1001221016049385,17.661376146727168,3.0,0,1,0.0,5.0,0.0
bankinter,2023-09-01,14668.724298778588,6138,83300000000,523,59,1,1,0.0978723391890525,17.661376146727168,3.0,0,0,0.0,5.0,0.0
bankinter,2023-09-01,14668.724298778588,6138,83300000000,523,59,1,1,0.0978723391890525,17.661376146727168,3.0,1,0,0.0,5.0,0.0
bankinter,2023-09-01,14668.724298778588,6138,83300000000,523,59,1,1,0.0978723391890525,17.661376146727168,3.0,0,1,0.0,5.0,0.0
bankinter,2023-10-01,16023.529139976768,6138,83300000000,523,59,1,1,0.0881316065788269,12.0,3.0,0,0,0.0,5.0,3.0
bankinter,2023-10-01,16023.529139976768,6138,83300000000,523,59,1,1,0.0881316065788269,12.0,3.0,1,0,0.0,5.0,3.0
bankinter,2023-10-01,16023.529139976768,6138,83300000000,523,59,1,1,0.0881316065788269,12.0,3.0,0,1,0.0,5.0,3.0
bankinter,2023-11-01,10137.76425943294,6138,83300000000,523,59,1,1,0.1081871315836906,17.64399518220111,3.0,0,0,0.0,5.0,2.0
bankinter,2023-11-01,10137.76425943294,6138,83300000000,523,59,1,1,0.1081871315836906,17.64399518220111,3.0,1,0,0.0,5.0,2.0
bankinter,2023-11-01,10137.76425943294,6138,83300000000,523,59,1,1,0.1081871315836906,17.64399518220111,4.0,0,1,0.0,5.0,2.0
bankinter,2023-12-01,8809.659637144894,6138,83300000000,523,59,1,1,0.1129518076777458,17.652685664464137,4.0,0,0,0.0,5.0,1.0
bankinter,2023-12-01,8809.659637144894,6138,83300000000,523,59,1,1,0.1129518076777458,17.652685664464137,4.0,1,0,0.0,5.0,1.0
bankinter,2023-12-01,8809.659637144894,6138,83300000000,523,59,1,1,0.1129518076777458,17.652685664464137,4.0,0,1,0.0,5.0,1.0
evobanco,2021-12-01,5055.542563928903,200,7350000000,80,12,1,0,0.0798122063279151,17.652685664464137,4.0,0,0,0.0,5.0,1.0
evobanco,2021-12-01,5055.542563928903,200,7350000000,80,12,1,0,0.0798122063279151,17.652685664464137,4.0,1,0,0.0,5.0,1.0
evobanco,2021-12-01,5055.542563928903,200,7350000000,80,12,1,0,0.0798122063279151,17.652685664464137,4.0,0,1,0.0,5.0,1.0
evobanco,2021-12-01,5055.542563928903,200,7350000000,80,12,1,0,0.0798122063279151,17.652685664464137,4.0,0,1,0.0,5.0,1.0
evobanco,2022-01-01,4539.012047327285,200,7350000000,80,12,1,0,0.055327869951725,17.661376146727168,4.0,0,0,0.0,5.0,0.0
evobanco,2022-01-01,4539.012047327285,200,7350000000,80,12,1,0,0.055327869951725,17.661376146727168,4.0,1,0,0.0,5.0,0.0
evobanco,2022-01-01,4539.012047327285,200,7350000000,80,12,1,0,0.055327869951725,17.661376146727168,4.0,0,1,0.0,5.0,0.0
evobanco,2022-01-01,4539.012047327285,200,7350000000,80,12,1,0,0.055327869951725,17.661376146727168,4.0,0,1,0.0,5.0,0.0
evobanco,2022-02-01,6049.457904896492,200,7350000000,80,12,1,0,0.0674778744578361,17.652685664464137,4.0,0,0,0.0,5.0,1.0
evobanco,2022-02-01,6049.457904896492,200,7350000000,80,12,1,0,0.0674778744578361,17.652685664464137,4.0,1,0,0.0,5.0,1.0
evobanco,2022-02-01,6049.457904896492,200,7350000000,80,12,1,0,0.0674778744578361,17.652685664464137,4.0,0,1,0.0,5.0,1.0
evobanco,2022-02-01,6049.457904896492,200,7350000000,80,12,1,0,0.0674778744578361,17.652685664464137,4.0,0,1,0.0,5.0,1.0
evobanco,2022-03-01,9826.19360834962,200,7350000000,80,12,1,0,0.0754716992378234,17.64399518220111,4.0,0,0,0.0,5.0,2.0
evobanco,2022-03-01,9826.19360834962,200,7350000000,80,12,1,0,0.0754716992378234,17.64399518220111,4.0,1,0,0.0,5.0,2.0
evobanco,2022-03-01,9826.19360834962,200,7350000000,80,12,1,0,0.0754716992378234,17.64399518220111,4.0,0,1,0.0,5.0,2.0
evobanco,2022-03-01,9826.19360834962,200,7350000000,80,12,1,0,0.0754716992378234,17.64399518220111,4.0,0,1,0.0,5.0,2.0
evobanco,2022-04-01,5028.236253886188,200,7350000000,80,12,1,0,0.0721476525068283,17.64399518220111,4.0,0,0,0.0,5.0,2.0
evobanco,2022-04-01,5028.236253886188,200,7350000000,80,12,1,0,0.0721476525068283,17.64399518220111,4.0,1,0,0.0,5.0,2.0
evobanco,2022-04-01,5028.236253886188,200,7350000000,80,12,1,0,0.0721476525068283,17.64399518220111,4.0,0,1,0.0,5.0,2.0
evobanco,2022-04-01,5028.236253886188,200,7350000000,80,12,1,0,0.0721476525068283,17.64399518220111,4.0,0,1,0.0,5.0,2.0
evobanco,2022-05-01,6753.060528080503,200,7350000000,80,12,1,0,0.0837742537260055,4.0,4.0,0,0,0.0,5.0,1.0
evobanco,2022-05-01,6753.060528080503,200,7350000000,80,12,1,0,0.0837742537260055,4.0,4.0,1,0,0.0,5.0,1.0
evobanco,2022-05-01,6753.060528080503,200,7350000000,80,12,1,0,0.0837742537260055,4.0,4.0,0,1,0.0,5.0,1.0
evobanco,2022-05-01,6753.060528080503,200,7350000000,80,12,1,0,0.0837742537260055,4.0,4.0,0,1,0.0,5.0,1.0
evobanco,2022-06-01,5874.30001380048,200,7350000000,80,12,1,0,0.0698275864124298,17.661376146727168,3.0,0,0,0.0,5.0,0.0
evobanco,2022-06-01,5874.30001380048,200,7350000000,80,12,1,0,0.0698275864124298,17.661376146727168,4.0,1,0,0.0,5.0,0.0
evobanco,2022-06-01,5874.30001380048,200,7350000000,80,12,1,0,0.0698275864124298,17.661376146727168,4.0,0,1,0.0,5.0,0.0
evobanco,2022-06-01,5874.30001380048,200,7350000000,80,12,1,0,0.0698275864124298,17.661376146727168,4.0,0,1,0.0,5.0,0.0
evobanco,2022-07-01,2726.8682968029243,200,7350000000,80,12,1,0,0.0695553049445152,17.652685664464137,4.0,0,0,0.0,5.0,1.0
evobanco,2022-07-01,2726.8682968029243,200,7350000000,80,12,1,0,0.0695553049445152,17.652685664464137,4.0,1,0,0.0,5.0,1.0
evobanco,2022-07-01,2726.8682968029243,200,7350000000,80,12,1,0,0.0695553049445152,17.652685664464137,4.0,0,1,0.0,5.0,1.0
evobanco,2022-07-01,2726.8682968029243,200,7350000000,80,12,1,0,0.0695553049445152,17.652685664464137,4.0,0,1,0.0,5.0,1.0
evobanco,2022-08-01,5641.461710752132,200,7350000000,80,12,1,0,0.0649526417255401,17.652685664464137,4.0,0,0,0.0,5.0,1.0
evobanco,2022-08-01,5641.461710752132,200,7350000000,80,12,1,0,0.0649526417255401,17.652685664464137,4.0,1,0,0.0,5.0,1.0
evobanco,2022-08-01,5641.461710752132,200,7350000000,80,12,1,0,0.0649526417255401,17.652685664464137,4.0,0,1,0.0,5.0,1.0
evobanco,2022-08-01,5641.461710752132,200,7350000000,80,12,1,0,0.0649526417255401,17.652685664464137,4.0,0,1,0.0,5.0,1.0
evobanco,2022-09-01,4338.912964526001,200,7350000000,80,12,1,0,0.0606060624122619,17.661376146727168,7.0,0,0,0.0,5.0,0.0
evobanco,2022-09-01,4338.912964526001,200,7350000000,80,12,1,0,0.0606060624122619,17.661376146727168,7.0,1,0,0.0,5.0,0.0
evobanco,2022-09-01,4338.912964526001,200,7350000000,80,12,1,0,0.0606060624122619,17.661376146727168,4.0,0,1,0.0,5.0,0.0
evobanco,2022-09-01,4338.912964526001,200,7350000000,80,12,1,0,0.0606060624122619,17.661376146727168,4.0,0,1,0.0,5.0,0.0
evobanco,2022-10-01,4082.4316515533646,200,7350000000,80,12,1,0,0.0596833117306232,17.652685664464137,4.0,0,0,0.0,5.0,1.0
evobanco,2022-10-01,4082.4316515533646,200,7350000000,80,12,1,0,0.0596833117306232,17.652685664464137,4.0,1,0,0.0,5.0,1.0
evobanco,2022-10-01,4082.4316515533646,200,7350000000,80,12,1,0,0.0596833117306232,17.652685664464137,4.0,0,1,0.0,5.0,1.0
evobanco,2022-10-01,4082.4316515533646,200,7350000000,80,12,1,0,0.0596833117306232,17.652685664464137,4.0,0,1,0.0,5.0,1.0
evobanco,2022-11-01,6046.18054609565,200,7350000000,80,12,1,0,0.072592593729496,17.652685664464137,4.0,0,0,0.0,5.0,1.0
evobanco,2022-11-01,6046.18054609565,200,7350000000,80,12,1,0,0.072592593729496,17.652685664464137,4.0,1,0,0.0,5.0,1.0
evobanco,2022-11-01,6046.18054609565,200,7350000000,80,12,1,0,0.072592593729496,17.652685664464137,5.0,0,1,0.0,5.0,1.0
evobanco,2022-11-01,6046.18054609565,200,7350000000,80,12,1,0,0.072592593729496,17.652685664464137,5.0,0,1,0.0,5.0,1.0
evobanco,2022-12-01,4019.2405856585274,200,7350000000,80,12,1,0,0.0736434087157249,17.661376146727168,5.0,0,0,0.0,5.0,0.0
evobanco,2022-12-01,4019.2405856585274,200,7350000000,80,12,1,0,0.0736434087157249,17.661376146727168,5.0,1,0,0.0,5.0,0.0
evobanco,2022-12-01,4019.2405856585274,200,7350000000,80,12,1,0,0.0736434087157249,17.661376146727168,5.0,0,1,0.0,5.0,0.0
evobanco,2022-12-01,4019.2405856585274,200,7350000000,80,12,1,0,0.0736434087157249,17.661376146727168,5.0,0,1,0.0,5.0,0.0
evobanco,2023-01-01,4322.9666970501785,200,7350000000,80,12,1,0,0.0652818977832794,3.0,6.0,0,0,0.0,5.0,0.0
evobanco,2023-01-01,4322.9666970501785,200,7350000000,80,12,1,0,0.0652818977832794,3.0,5.0,1,0,0.0,5.0,0.0
evobanco,2023-01-01,4322.9666970501785,200,7350000000,80,12,1,0,0.0652818977832794,3.0,6.0,0,1,0.0,5.0,0.0
evobanco,2023-01-01,4322.9666970501785,200,7350000000,80,12,1,0,0.0652818977832794,3.0,6.0,0,1,0.0,5.0,0.0
evobanco,2023-02-01,6607.313703795276,200,7350000000,80,12,1,0,0.0798569694161415,17.661376146727168,7.0,0,0,0.0,5.0,0.0
evobanco,2023-02-01,6607.313703795276,200,7350000000,80,12,1,0,0.0798569694161415,17.661376146727168,7.0,1,0,0.0,5.0,0.0
evobanco,2023-02-01,6607.313703795276,200,7350000000,80,12,1,0,0.0798569694161415,17.661376146727168,7.0,0,1,0.0,5.0,0.0
evobanco,2023-02-01,6607.313703795276,200,7350000000,80,12,1,0,0.0798569694161415,17.661376146727168,7.0,0,1,0.0,5.0,0.0
evobanco,2023-03-01,4223.3848013347615,200,7350000000,80,12,1,0,0.0546875,17.62661421767505,3.0,0,0,0.0,5.0,4.0
evobanco,2023-03-01,4223.3848013347615,200,7350000000,80,12,1,0,0.0546875,17.62661421767505,3.0,1,0,0.0,5.0,4.0
evobanco,2023-03-01,4223.3848013347615,200,7350000000,80,12,1,0,0.0546875,17.62661421767505,3.0,0,1,0.0,5.0,4.0
evobanco,2023-03-01,4223.3848013347615,200,7350000000,80,12,1,0,0.0546875,17.62661421767505,3.0,0,1,0.0,5.0,4.0
evobanco,2023-04-01,7512.648131975472,200,7350000000,80,12,1,0,0.0597519725561142,17.600542770885962,3.0,0,0,0.0,5.0,7.0
evobanco,2023-04-01,7512.648131975472,200,7350000000,80,12,1,0,0.0597519725561142,17.600542770885962,3.0,1,0,0.0,5.0,7.0
evobanco,2023-04-01,7512.648131975472,200,7350000000,80,12,1,0,0.0597519725561142,17.600542770885962,3.0,0,1,0.0,5.0,7.0
evobanco,2023-04-01,7512.648131975472,200,7350000000,80,12,1,0,0.0597519725561142,17.600542770885962,3.0,0,1,0.0,5.0,7.0
evobanco,2023-05-01,9008.812031281264,200,7350000000,80,12,1,0,0.0653846189379692,17.661376146727168,3.0,0,0,0.0,5.0,0.0
evobanco,2023-05-01,9008.812031281264,200,7350000000,80,12,1,0,0.0653846189379692,17.661376146727168,3.0,1,0,0.0,5.0,0.0
evobanco,2023-05-01,9008.812031281264,200,7350000000,80,12,1,0,0.0653846189379692,17.661376146727168,3.0,0,1,0.0,5.0,0.0
evobanco,2023-05-01,9008.812031281264,200,7350000000,80,12,1,0,0.0653846189379692,17.661376146727168,3.0,0,1,0.0,5.0,0.0
evobanco,2023-06-01,12311.57811392023,200,7350000000,80,12,1,0,0.0634920671582222,17.63530469993808,3.0,0,0,0.0,5.0,3.0
evobanco,2023-06-01,12311.57811392023,200,7350000000,80,12,1,0,0.0634920671582222,17.63530469993808,3.0,1,0,0.0,5.0,3.0
evobanco,2023-06-01,12311.57811392023,200,7350000000,80,12,1,0,0.0634920671582222,17.63530469993808,3.0,0,1,0.0,5.0,3.0
evobanco,2023-06-01,12311.57811392023,200,7350000000,80,12,1,0,0.0634920671582222,17.63530469993808,3.0,0,1,0.0,5.0,3.0
evobanco,2023-07-01,7533.147002392063,200,7350000000,80,12,1,0,0.0700636953115463,17.652685664464137,5.0,0,0,0.0,5.0,1.0
evobanco,2023-07-01,7533.147002392063,200,7350000000,80,12,1,0,0.0700636953115463,17.652685664464137,2.0,1,0,0.0,5.0,1.0
evobanco,2023-07-01,7533.147002392063,200,7350000000,80,12,1,0,0.0700636953115463,17.652685664464137,2.0,0,1,0.0,5.0,1.0
evobanco,2023-07-01,7533.147002392063,200,7350000000,80,12,1,0,0.0700636953115463,17.652685664464137,8.0,0,1,0.0,5.0,1.0
evobanco,2023-08-01,8121.277500403561,200,7350000000,80,12,1,0,0.068273089826107,17.661376146727168,8.0,0,0,0.0,5.0,0.0
evobanco,2023-08-01,8121.277500403561,200,7350000000,80,12,1,0,0.068273089826107,17.661376146727168,5.0,1,0,0.0,5.0,0.0
evobanco,2023-08-01,8121.277500403561,200,7350000000,80,12,1,0,0.068273089826107,17.661376146727168,5.0,0,1,0.0,5.0,0.0
evobanco,2023-08-01,8121.277500403561,200,7350000000,80,12,1,0,0.068273089826107,17.661376146727168,9.0,0,1,0.0,5.0,0.0
evobanco,2023-09-01,9924.854621037495,200,7350000000,80,12,1,0,0.0742637664079666,17.652685664464137,9.0,0,0,0.0,5.0,1.0
evobanco,2023-09-01,9924.854621037495,200,7350000000,80,12,1,0,0.0742637664079666,17.652685664464137,9.0,1,0,0.0,5.0,1.0
evobanco,2023-09-01,9924.854621037495,200,7350000000,80,12,1,0,0.0742637664079666,17.652685664464137,9.0,0,1,0.0,5.0,1.0
evobanco,2023-09-01,9924.854621037495,200,7350000000,80,12,1,0,0.0742637664079666,17.652685664464137,9.0,0,1,0.0,5.0,1.0
evobanco,2023-10-01,10604.39206217207,200,7350000000,80,12,1,0,0.0753138065338134,4.0,9.0,0,0,0.0,5.0,3.0
evobanco,2023-10-01,10604.39206217207,200,7350000000,80,12,1,0,0.0753138065338134,4.0,9.0,1,0,0.0,5.0,3.0
evobanco,2023-10-01,10604.39206217207,200,7350000000,80,12,1,0,0.0753138065338134,4.0,9.0,0,1,0.0,5.0,3.0
evobanco,2023-10-01,10604.39206217207,200,7350000000,80,12,1,0,0.0753138065338134,4.0,9.0,0,1,0.0,5.0,3.0
evobanco,2023-11-01,9441.869500773428,200,7350000000,80,12,1,0,0.0825242698192596,17.652685664464137,7.0,0,0,0.0,5.0,1.0
evobanco,2023-11-01,9441.869500773428,200,7350000000,80,12,1,0,0.0825242698192596,17.652685664464137,5.0,1,0,0.0,5.0,1.0
evobanco,2023-11-01,9441.869500773428,200,7350000000,80,12,1,0,0.0825242698192596,17.652685664464137,5.0,0,1,0.0,5.0,1.0
evobanco,2023-11-01,9441.869500773428,200,7350000000,80,12,1,0,0.0825242698192596,17.652685664464137,10.0,0,1,0.0,5.0,1.0
evobanco,2023-12-01,10035.281182273044,200,7350000000,80,12,1,0,0.0882352963089943,17.64399518220111,7.419354838709677,0,0,0.0,5.0,2.0
evobanco,2023-12-01,10035.281182273044,200,7350000000,80,12,1,0,0.0882352963089943,17.64399518220111,5.0,1,0,0.0,5.0,2.0
evobanco,2023-12-01,10035.281182273044,200,7350000000,80,12,1,0,0.0882352963089943,17.64399518220111,5.0,0,1,0.0,5.0,2.0
evobanco,2023-12-01,10035.281182273044,200,7350000000,80,12,1,0,0.0882352963089943,17.64399518220111,10.0,0,1,0.0,5.0,2.0
santander,2021-12-01,22325.885970519714,212764,1117000000000,8518,167,1,1,0.1169230788946151,17.61792373541202,10.0,0,0,0.0,0.0,5.0
santander,2021-12-01,22325.885970519714,212764,1117000000000,8518,167,1,1,0.1169230788946151,17.61792373541202,10.0,1,0,0.0,0.0,5.0
santander,2022-01-01,28331.2450436668,212764,1117000000000,8518,167,1,1,0.1074718534946441,17.64399518220111,10.0,0,0,0.0,0.0,2.0
santander,2022-01-01,28331.2450436668,212764,1117000000000,8518,167,1,1,0.1074718534946441,17.64399518220111,10.0,1,0,0.0,0.0,2.0
santander,2022-02-01,23798.819170009858,212764,1117000000000,8518,167,1,1,0.1192434206604957,17.661376146727168,10.0,0,0,0.0,0.0,0.0
santander,2022-02-01,23798.819170009858,212764,1117000000000,8518,167,1,1,0.1192434206604957,17.661376146727168,10.0,1,0,0.0,0.0,0.0
santander,2022-03-01,24808.561729103767,212764,1117000000000,8518,167,1,1,0.1127080172300338,17.652685664464137,10.0,0,0,0.0,0.0,1.0
santander,2022-03-01,24808.561729103767,212764,1117000000000,8518,167,1,1,0.1127080172300338,17.652685664464137,10.0,1,0,0.0,0.0,1.0
santander,2022-04-01,24739.75872891152,212764,1117000000000,8518,167,1,1,0.1285919547080993,17.652685664464137,10.0,0,0,0.0,0.0,1.0
santander,2022-04-01,24739.75872891152,212764,1117000000000,8518,167,1,1,0.1285919547080993,17.652685664464137,10.0,1,0,0.0,0.0,1.0
santander,2022-05-01,37041.514189187285,212764,1117000000000,8518,167,1,1,0.1144708395004272,63.0,10.0,0,0,150.0,0.0,6.0
santander,2022-05-01,37041.514189187285,212764,1117000000000,8518,167,1,1,0.1144708395004272,63.0,10.0,1,0,150.0,0.0,6.0
santander,2022-06-01,35471.86559895081,212764,1117000000000,8518,167,1,1,0.1117824763059616,17.661376146727168,10.0,0,0,150.0,0.0,0.0
santander,2022-06-01,35471.86559895081,212764,1117000000000,8518,167,1,1,0.1117824763059616,17.661376146727168,10.0,1,0,150.0,0.0,0.0
santander,2022-07-01,35951.67483036381,212764,1117000000000,8518,167,1,1,0.1186174377799034,17.652685664464137,10.0,0,0,150.0,0.0,1.0
santander,2022-07-01,35951.67483036381,212764,1117000000000,8518,167,1,1,0.1186174377799034,17.652685664464137,10.0,1,0,150.0,0.0,1.0
santander,2022-08-01,40746.60043404907,212764,1117000000000,8518,167,1,1,0.1324074119329452,17.661376146727168,6.0,0,0,150.0,0.0,0.0
santander,2022-08-01,40746.60043404907,212764,1117000000000,8518,167,1,1,0.1324074119329452,17.661376146727168,6.0,1,0,150.0,0.0,0.0
santander,2022-09-01,41933.05791457712,212764,1117000000000,8518,167,1,1,0.1248206570744514,17.64399518220111,4.0,0,0,150.0,0.0,2.0
santander,2022-09-01,41933.05791457712,212764,1117000000000,8518,167,1,1,0.1248206570744514,17.64399518220111,6.0,1,0,150.0,0.0,2.0
santander,2022-10-01,64291.32232392245,212764,1117000000000,8518,167,1,1,0.1255337297916412,17.64399518220111,6.0,0,0,150.0,0.0,2.0
santander,2022-10-01,64291.32232392245,212764,1117000000000,8518,167,1,1,0.1255337297916412,17.64399518220111,6.0,1,0,150.0,0.0,2.0
santander,2022-11-01,53373.40089487209,212764,1117000000000,8518,167,1,1,0.1309948712587356,17.661376146727168,1.0,0,0,150.0,0.0,0.0
santander,2022-11-01,53373.40089487209,212764,1117000000000,8518,167,1,1,0.1309948712587356,17.661376146727168,1.0,1,0,150.0,0.0,0.0
santander,2022-12-01,30042.073993923863,212764,1117000000000,8518,167,1,1,0.1421161890029907,17.661376146727168,1.0,0,0,150.0,0.0,0.0
santander,2022-12-01,30042.073993923863,212764,1117000000000,8518,167,1,1,0.1421161890029907,17.661376146727168,1.0,1,0,150.0,0.0,0.0
santander,2023-01-01,55681.19440177619,212764,1117000000000,8518,167,1,1,0.1215986385941505,58.0,2.0,0,0,150.0,0.0,1.0
santander,2023-01-01,55681.19440177619,212764,1117000000000,8518,167,1,1,0.1215986385941505,58.0,2.0,1,0,150.0,0.0,1.0
santander,2023-02-01,60995.204257847,212764,1117000000000,8518,167,1,1,0.1237201392650604,17.652685664464137,1.0,0,0,150.0,0.0,1.0
santander,2023-02-01,60995.204257847,212764,1117000000000,8518,167,1,1,0.1237201392650604,17.652685664464137,1.0,1,0,150.0,0.0,1.0
santander,2023-03-01,54901.09401612448,212764,1117000000000,8518,167,1,1,0.1638290286064148,17.652685664464137,1.0,0,0,150.0,0.0,1.0
santander,2023-03-01,54901.09401612448,212764,1117000000000,8518,167,1,1,0.1638290286064148,17.652685664464137,1.0,1,0,150.0,0.0,1.0
santander,2023-04-01,48906.0560246578,212764,1117000000000,8518,167,1,1,0.1221682876348495,17.661376146727168,1.0,0,0,150.0,0.0,0.0
santander,2023-04-01,48906.0560246578,212764,1117000000000,8518,167,1,1,0.1221682876348495,17.661376146727168,1.0,1,0,150.0,0.0,0.0
santander,2023-05-01,41976.804616542446,212764,1117000000000,8518,167,1,1,0.1084254160523414,17.63530469993808,1.0,0,0,150.0,0.0,3.0
santander,2023-05-01,41976.804616542446,212764,1117000000000,8518,167,1,1,0.1084254160523414,17.63530469993808,1.0,1,0,150.0,0.0,3.0
santander,2023-06-01,30059.299366989188,212764,1117000000000,8518,167,1,1,0.1266233772039413,17.661376146727168,1.0,0,0,150.0,0.0,0.0
santander,2023-06-01,30059.299366989188,212764,1117000000000,8518,167,1,1,0.1266233772039413,17.661376146727168,1.0,1,0,150.0,0.0,0.0
santander,2023-07-01,45095.50277125332,212764,1117000000000,8518,167,1,1,0.1291821599006652,17.661376146727168,7.0,0,0,150.0,0.0,0.0
santander,2023-07-01,45095.50277125332,212764,1117000000000,8518,167,1,1,0.1291821599006652,17.661376146727168,5.0,1,0,150.0,0.0,0.0
santander,2023-08-01,34290.16042543628,212764,1117000000000,8518,167,1,1,0.118913859128952,17.661376146727168,5.0,0,0,150.0,0.0,0.0
santander,2023-08-01,34290.16042543628,212764,1117000000000,8518,167,1,1,0.118913859128952,17.661376146727168,2.0,1,0,150.0,0.0,0.0
santander,2023-09-01,40388.73782070144,212764,1117000000000,8518,167,1,1,0.125496432185173,17.661376146727168,2.0,0,0,400.0,0.0,0.0
santander,2023-09-01,40388.73782070144,212764,1117000000000,8518,167,1,1,0.125496432185173,17.661376146727168,2.0,1,0,400.0,0.0,0.0
santander,2023-10-01,36636.70663343732,212764,1117000000000,8518,167,1,1,0.1263467222452163,68.0,2.0,0,0,400.0,0.0,1.0
santander,2023-10-01,36636.70663343732,212764,1117000000000,8518,167,1,1,0.1263467222452163,68.0,2.0,1,0,400.0,0.0,1.0
santander,2023-11-01,35387.63013874749,212764,1117000000000,8518,167,1,1,0.1212121248245239,17.64399518220111,1.0,0,0,400.0,0.0,2.0
santander,2023-11-01,35387.63013874749,212764,1117000000000,8518,167,1,1,0.1212121248245239,17.64399518220111,2.0,1,0,400.0,0.0,2.0
santander,2023-12-01,29101.697517262797,212764,1117000000000,8518,167,1,1,0.1591962873935699,17.652685664464137,1.6129032258064515,0,0,400.0,0.0,1.0
santander,2023-12-01,29101.697517262797,212764,1117000000000,8518,167,1,1,0.1591962873935699,17.652685664464137,2.0,1,0,400.0,0.0,1.0
