bank,date,web_traffic,number_of_employee,assets_under_management,number_of_branches,age,has_stores,founded_before_2000,cross_visitation,rank,category_best_salary_accounts_helmycash,category_best_savings_accounts_helpmycash,incentive,apr,mentions
openbank,2023-07-01,19151.87148367556,1100,1117000000000,0,28,0,1,0.13167938590049744,3.0,0,0,0,2%,4
openbank,2023-07-01,19151.87148367556,1100,1117000000000,0,28,0,1,0.13167938590049744,3.0,1,0,0,2%,4
openbank,2023-07-01,19151.87148367556,1100,1117000000000,0,28,0,1,0.13167938590049744,1.0,0,1,0,2%,4
openbank,2023-08-01,11585.968429359173,1100,1117000000000,0,28,0,1,0.14761905372142792,2.0,0,0,0,2%,2
openbank,2023-08-01,11585.968429359173,1100,1117000000000,0,28,0,1,0.14761905372142792,2.0,1,0,0,2%,2
openbank,2023-08-01,11585.968429359173,1100,1117000000000,0,28,0,1,0.14761905372142792,1.0,0,1,0,2%,2
openbank,2023-09-01,8604.217514977208,1100,1117000000000,0,28,0,1,0.13172252476215363,1.0,0,0,0,2%,3
openbank,2023-09-01,8604.217514977208,1100,1117000000000,0,28,0,1,0.13172252476215363,1.0,1,0,0,2%,3
openbank,2023-09-01,8604.217514977208,1100,1117000000000,0,28,0,1,0.13172252476215363,1.0,0,1,0,2%,3
openbank,2023-10-01,11373.377131753588,1100,1117000000000,0,28,0,1,0.10647181421518326,1.0,0,0,0,2%,5
openbank,2023-10-01,11373.377131753588,1100,1117000000000,0,28,0,1,0.10647181421518326,1.0,1,0,0,2%,5
openbank,2023-10-01,11373.377131753588,1100,1117000000000,0,28,0,1,0.10647181421518326,1.0,0,1,0,2%,5
openbank,2023-11-01,10553.927787335704,1100,1117000000000,0,28,0,1,0.12666666507720947,2.7058823529411766,0,0,0,2%,4
openbank,2023-11-01,10553.927787335704,1100,1117000000000,0,28,0,1,0.12666666507720947,2.7058823529411766,1,0,0,2%,4
openbank,2023-11-01,10553.927787335704,1100,1117000000000,0,28,0,1,0.12666666507720947,1.0,0,1,0,2%,4
openbank,2023-12-01,24651.811837706096,1100,1117000000000,0,28,0,1,0.13971742987632751,2.161290322580645,0,0,0,2%,4
openbank,2023-12-01,24651.811837706096,1100,1117000000000,0,28,0,1,0.13971742987632751,2.161290322580645,1,0,0,2%,4
openbank,2023-12-01,24651.811837706096,1100,1117000000000,0,28,0,1,0.13971742987632751,1.0,0,1,0,2%,4
myinvestor,2021-12-01,5319.608622705422,60,4000000000,0,7,0,0,0.06832297891378403,5.0,0,1,0,2%,2
myinvestor,2022-01-01,6577.851993048615,60,4000000000,0,7,0,0,0.06711409240961075,5.0,0,1,0,2%,2
myinvestor,2022-02-01,4031.716960163975,60,4000000000,0,7,0,0,0.04973822087049484,5.0,0,1,0,2%,2
myinvestor,2022-03-01,4941.009311037862,60,4000000000,0,7,0,0,0.05906040221452713,5.0,0,1,0,2%,2
myinvestor,2022-04-01,5774.73445521747,60,4000000000,0,7,0,0,0.05010438337922096,5.0,0,1,0,2%,2
myinvestor,2022-05-01,4701.67615195101,60,4000000000,0,7,0,0,0.050264548510313034,4.0,0,1,0,2%,0
myinvestor,2022-06-01,3743.6978269564174,60,4000000000,0,7,0,0,0.04216867312788963,4.0,0,1,0,2%,1
myinvestor,2022-07-01,8887.531979881833,60,4000000000,0,7,0,0,0.0494699664413929,4.0,0,1,0,2%,6
myinvestor,2022-08-01,6295.460706653864,60,4000000000,0,7,0,0,0.05089058354496956,6.0,0,1,0,2%,4
myinvestor,2022-09-01,6546.830235428043,60,4000000000,0,7,0,0,0.04538087546825409,6.0,0,1,0,2%,4
myinvestor,2022-10-01,7167.531538575914,60,4000000000,0,7,0,0,0.05783132463693619,6.0,0,1,0,2%,6
myinvestor,2022-11-01,6307.812017711763,60,4000000000,0,7,0,0,0.057245079427957535,8.0,0,1,0,2%,5
myinvestor,2022-12-01,7304.328761345544,60,4000000000,0,7,0,0,0.07518796622753143,7.0,0,1,0,2%,4
myinvestor,2023-01-01,8734.948773057473,60,4000000000,0,7,0,0,0.0517241396009922,8.0,0,1,0,2%,2
myinvestor,2023-02-01,19912.767403405633,60,4000000000,0,7,0,0,0.06617647409439087,7.0,0,1,0,2%,11
myinvestor,2023-03-01,17370.94663979311,60,4000000000,0,7,0,0,0.040662650018930435,10.0,0,1,0,2%,4
myinvestor,2023-04-01,11503.598498976402,60,4000000000,0,7,0,0,0.05088495463132858,10.0,0,1,0,2%,8
myinvestor,2023-05-01,8063.71476260001,60,4000000000,0,7,0,0,0.04940711334347725,10.0,0,1,0,2%,7
myinvestor,2023-06-01,11695.0782654102,60,4000000000,0,7,0,0,0.057544756680727005,10.0,0,1,0,2%,7
myinvestor,2023-07-01,9215.53662651582,60,4000000000,0,7,0,0,0.06465516984462738,10.0,0,1,0,2%,4
myinvestor,2023-08-01,10196.614426445682,60,4000000000,0,7,0,0,0.07939508557319641,10.0,0,1,0,2%,1
myinvestor,2023-09-01,15325.244152409185,60,4000000000,0,7,0,0,0.06410256773233414,10.0,0,1,0,2%,4
myinvestor,2023-10-01,13931.765275155927,60,4000000000,0,7,0,0,0.06941431760787964,10.0,0,1,0,2%,2
myinvestor,2023-11-01,12300.92091394445,60,4000000000,0,7,0,0,0.06535948067903519,10.0,0,1,0,2%,1
myinvestor,2023-12-01,13585.142358994319,60,4000000000,0,7,0,0,0.09615384787321091,10.0,0,1,0,2%,2
bankinter,2021-12-01,8733.56083469671,6138,83300000000,523,59,1,1,0.10576923191547394,3.0,0,0,250,2%,4
bankinter,2021-12-01,8733.56083469671,6138,83300000000,523,59,1,1,0.10576923191547394,1.0,1,0,250,2%,4
bankinter,2021-12-01,8733.56083469671,6138,83300000000,523,59,1,1,0.10576923191547394,1.0,0,1,250,2%,4
bankinter,2022-01-01,11410.593442735666,6138,83300000000,523,59,1,1,0.09418604522943497,3.0,0,0,250,2%,1
bankinter,2022-01-01,11410.593442735666,6138,83300000000,523,59,1,1,0.09418604522943497,1.0,1,0,250,2%,1
bankinter,2022-01-01,11410.593442735666,6138,83300000000,523,59,1,1,0.09418604522943497,1.0,0,1,250,2%,1
bankinter,2022-02-01,8891.661052867186,6138,83300000000,523,59,1,1,0.08308308571577072,3.0,0,0,250,2%,4
bankinter,2022-02-01,8891.661052867186,6138,83300000000,523,59,1,1,0.08308308571577072,1.0,1,0,250,2%,4
bankinter,2022-02-01,8891.661052867186,6138,83300000000,523,59,1,1,0.08308308571577072,1.0,0,1,250,2%,4
bankinter,2022-03-01,7446.9251437005205,6138,83300000000,523,59,1,1,0.08257638663053513,1.0,0,0,250,2%,2
bankinter,2022-03-01,7446.9251437005205,6138,83300000000,523,59,1,1,0.08257638663053513,1.0,1,0,250,2%,2
bankinter,2022-03-01,7446.9251437005205,6138,83300000000,523,59,1,1,0.08257638663053513,1.0,0,1,250,2%,2
bankinter,2022-04-01,10285.861726329063,6138,83300000000,523,59,1,1,0.10299234837293625,1.0,0,0,250,2%,2
bankinter,2022-04-01,10285.861726329063,6138,83300000000,523,59,1,1,0.10299234837293625,1.0,1,0,250,2%,2
bankinter,2022-04-01,10285.861726329063,6138,83300000000,523,59,1,1,0.10299234837293625,1.0,0,1,250,2%,2
bankinter,2022-05-01,5975.582249925638,6138,83300000000,523,59,1,1,0.09365558624267578,3.0,0,0,250,2%,4
bankinter,2022-05-01,5975.582249925638,6138,83300000000,523,59,1,1,0.09365558624267578,2.0,1,0,250,2%,4
bankinter,2022-05-01,5975.582249925638,6138,83300000000,523,59,1,1,0.09365558624267578,1.0,0,1,250,2%,4
bankinter,2022-06-01,7762.845174982507,6138,83300000000,523,59,1,1,0.11358452588319778,2.0,0,0,250,2%,1
bankinter,2022-06-01,7762.845174982507,6138,83300000000,523,59,1,1,0.11358452588319778,1.0,1,0,250,2%,1
bankinter,2022-06-01,7762.845174982507,6138,83300000000,523,59,1,1,0.11358452588319778,1.0,0,1,250,2%,1
bankinter,2022-07-01,6762.668090547939,6138,83300000000,523,59,1,1,0.08519437909126282,2.0,0,0,250,2%,2
bankinter,2022-07-01,6762.668090547939,6138,83300000000,523,59,1,1,0.08519437909126282,2.0,1,0,250,2%,2
bankinter,2022-07-01,6762.668090547939,6138,83300000000,523,59,1,1,0.08519437909126282,1.0,0,1,250,2%,2
bankinter,2022-08-01,5397.61571806962,6138,83300000000,523,59,1,1,0.09554140269756317,7.0,0,0,250,2%,0
bankinter,2022-08-01,5397.61571806962,6138,83300000000,523,59,1,1,0.09554140269756317,3.0,1,0,250,2%,0
bankinter,2022-08-01,5397.61571806962,6138,83300000000,523,59,1,1,0.09554140269756317,1.0,0,1,250,2%,0
bankinter,2022-09-01,8613.556577120236,6138,83300000000,523,59,1,1,0.10690423101186752,5.0,0,0,250,2%,1
bankinter,2022-09-01,8613.556577120236,6138,83300000000,523,59,1,1,0.10690423101186752,3.0,1,0,250,2%,1
bankinter,2022-09-01,8613.556577120236,6138,83300000000,523,59,1,1,0.10690423101186752,1.0,0,1,250,2%,1
bankinter,2022-10-01,9038.461163024074,6138,83300000000,523,59,1,1,0.09372453391551971,1.0,0,0,250,2%,0
bankinter,2022-10-01,9038.461163024074,6138,83300000000,523,59,1,1,0.09372453391551971,1.0,1,0,250,2%,0
bankinter,2022-10-01,9038.461163024074,6138,83300000000,523,59,1,1,0.09372453391551971,1.0,0,1,250,2%,0
bankinter,2022-11-01,13388.845768343379,6138,83300000000,523,59,1,1,0.09922347217798233,1.0,0,0,250,2%,0
bankinter,2022-11-01,13388.845768343379,6138,83300000000,523,59,1,1,0.09922347217798233,1.0,1,0,250,2%,0
bankinter,2022-11-01,13388.845768343379,6138,83300000000,523,59,1,1,0.09922347217798233,1.0,0,1,250,2%,0
bankinter,2022-12-01,6247.4198820247275,6138,83300000000,523,59,1,1,0.10951893776655197,1.0,0,0,250,2%,1
bankinter,2022-12-01,6247.4198820247275,6138,83300000000,523,59,1,1,0.10951893776655197,1.0,1,0,250,2%,1
bankinter,2022-12-01,6247.4198820247275,6138,83300000000,523,59,1,1,0.10951893776655197,1.0,0,1,250,2%,1
bankinter,2023-01-01,11173.980088579077,6138,83300000000,523,59,1,1,0.09036657959222794,1.0,0,0,250,2%,0
bankinter,2023-01-01,11173.980088579077,6138,83300000000,523,59,1,1,0.09036657959222794,1.0,1,0,250,2%,0
bankinter,2023-01-01,11173.980088579077,6138,83300000000,523,59,1,1,0.09036657959222794,1.0,0,1,250,2%,0
bankinter,2023-02-01,14400.977226220057,6138,83300000000,523,59,1,1,0.09603524208068848,1.0,0,0,250,2%,1
bankinter,2023-02-01,14400.977226220057,6138,83300000000,523,59,1,1,0.09603524208068848,1.0,1,0,250,2%,1
bankinter,2023-02-01,14400.977226220057,6138,83300000000,523,59,1,1,0.09603524208068848,4.0,0,1,250,2%,1
bankinter,2023-03-01,15987.257195924634,6138,83300000000,523,59,1,1,0.09806834906339645,4.0,0,0,250,2%,2
bankinter,2023-03-01,15987.257195924634,6138,83300000000,523,59,1,1,0.09806834906339645,4.0,1,0,250,2%,2
bankinter,2023-03-01,15987.257195924634,6138,83300000000,523,59,1,1,0.09806834906339645,5.0,0,1,250,2%,2
bankinter,2023-04-01,10308.194758669017,6138,83300000000,523,59,1,1,0.10813149064779282,5.0,0,0,250,2%,2
bankinter,2023-04-01,10308.194758669017,6138,83300000000,523,59,1,1,0.10813149064779282,5.0,1,0,250,2%,2
bankinter,2023-04-01,10308.194758669017,6138,83300000000,523,59,1,1,0.10813149064779282,5.0,0,1,250,2%,2
bankinter,2023-05-01,24378.839259055894,6138,83300000000,523,59,1,1,0.08206154406070709,5.0,0,0,250,2%,2
bankinter,2023-05-01,24378.839259055894,6138,83300000000,523,59,1,1,0.08206154406070709,5.0,1,0,250,2%,2
bankinter,2023-05-01,24378.839259055894,6138,83300000000,523,59,1,1,0.08206154406070709,5.0,0,1,250,2%,2
bankinter,2023-06-01,10733.464506580975,6138,83300000000,523,59,1,1,0.09327731281518936,5.0,0,0,250,2%,3
bankinter,2023-06-01,10733.464506580975,6138,83300000000,523,59,1,1,0.09327731281518936,5.0,1,0,250,2%,3
bankinter,2023-06-01,10733.464506580975,6138,83300000000,523,59,1,1,0.09327731281518936,5.0,0,1,250,2%,3
bankinter,2023-07-01,12473.692111833258,6138,83300000000,523,59,1,1,0.08196721225976944,5.0,0,0,0,2%,3
bankinter,2023-07-01,12473.692111833258,6138,83300000000,523,59,1,1,0.08196721225976944,5.0,1,0,0,2%,3
bankinter,2023-07-01,12473.692111833258,6138,83300000000,523,59,1,1,0.08196721225976944,3.0,0,1,0,2%,3
bankinter,2023-08-01,16491.783897844,6138,83300000000,523,59,1,1,0.10012210160493851,3.0,0,0,0,2%,0
bankinter,2023-08-01,16491.783897844,6138,83300000000,523,59,1,1,0.10012210160493851,3.0,1,0,0,2%,0
bankinter,2023-08-01,16491.783897844,6138,83300000000,523,59,1,1,0.10012210160493851,3.0,0,1,0,2%,0
bankinter,2023-09-01,14668.724298778588,6138,83300000000,523,59,1,1,0.09787233918905258,3.0,0,0,0,2%,0
bankinter,2023-09-01,14668.724298778588,6138,83300000000,523,59,1,1,0.09787233918905258,3.0,1,0,0,2%,0
bankinter,2023-09-01,14668.724298778588,6138,83300000000,523,59,1,1,0.09787233918905258,3.0,0,1,0,2%,0
bankinter,2023-10-01,16023.529139976768,6138,83300000000,523,59,1,1,0.0881316065788269,3.0,0,0,0,2%,3
bankinter,2023-10-01,16023.529139976768,6138,83300000000,523,59,1,1,0.0881316065788269,3.0,1,0,0,2%,3
bankinter,2023-10-01,16023.529139976768,6138,83300000000,523,59,1,1,0.0881316065788269,3.0,0,1,0,2%,3
bankinter,2023-11-01,10137.764259432939,6138,83300000000,523,59,1,1,0.10818713158369064,3.0,0,0,0,2%,2
bankinter,2023-11-01,10137.764259432939,6138,83300000000,523,59,1,1,0.10818713158369064,3.0,1,0,0,2%,2
bankinter,2023-11-01,10137.764259432939,6138,83300000000,523,59,1,1,0.10818713158369064,4.0,0,1,0,2%,2
bankinter,2023-12-01,8809.659637144894,6138,83300000000,523,59,1,1,0.11295180767774582,4.0,0,0,0,2%,1
bankinter,2023-12-01,8809.659637144894,6138,83300000000,523,59,1,1,0.11295180767774582,4.0,1,0,0,2%,1
bankinter,2023-12-01,8809.659637144894,6138,83300000000,523,59,1,1,0.11295180767774582,4.0,0,1,0,2%,1
evobanco,2021-12-01,5055.542563928903,200,7350000000,80,12,1,0,0.07981220632791519,4.0,0,0,0,2%,1
evobanco,2021-12-01,5055.542563928903,200,7350000000,80,12,1,0,0.07981220632791519,4.0,1,0,0,2%,1
evobanco,2021-12-01,5055.542563928903,200,7350000000,80,12,1,0,0.07981220632791519,4.0,0,1,0,2%,1
evobanco,2021-12-01,5055.542563928903,200,7350000000,80,12,1,0,0.07981220632791519,4.0,0,1,0,2%,1
evobanco,2022-01-01,4539.012047327285,200,7350000000,80,12,1,0,0.055327869951725006,4.0,0,0,0,2%,0
evobanco,2022-01-01,4539.012047327285,200,7350000000,80,12,1,0,0.055327869951725006,4.0,1,0,0,2%,0
evobanco,2022-01-01,4539.012047327285,200,7350000000,80,12,1,0,0.055327869951725006,4.0,0,1,0,2%,0
evobanco,2022-01-01,4539.012047327285,200,7350000000,80,12,1,0,0.055327869951725006,4.0,0,1,0,2%,0
evobanco,2022-02-01,6049.457904896492,200,7350000000,80,12,1,0,0.06747787445783615,4.0,0,0,0,2%,1
evobanco,2022-02-01,6049.457904896492,200,7350000000,80,12,1,0,0.06747787445783615,4.0,1,0,0,2%,1
evobanco,2022-02-01,6049.457904896492,200,7350000000,80,12,1,0,0.06747787445783615,4.0,0,1,0,2%,1
evobanco,2022-02-01,6049.457904896492,200,7350000000,80,12,1,0,0.06747787445783615,4.0,0,1,0,2%,1
evobanco,2022-03-01,9826.19360834962,200,7350000000,80,12,1,0,0.07547169923782349,4.0,0,0,0,2%,2
evobanco,2022-03-01,9826.19360834962,200,7350000000,80,12,1,0,0.07547169923782349,4.0,1,0,0,2%,2
evobanco,2022-03-01,9826.19360834962,200,7350000000,80,12,1,0,0.07547169923782349,4.0,0,1,0,2%,2
evobanco,2022-03-01,9826.19360834962,200,7350000000,80,12,1,0,0.07547169923782349,4.0,0,1,0,2%,2
evobanco,2022-04-01,5028.236253886188,200,7350000000,80,12,1,0,0.07214765250682831,4.0,0,0,0,2%,2
evobanco,2022-04-01,5028.236253886188,200,7350000000,80,12,1,0,0.07214765250682831,4.0,1,0,0,2%,2
evobanco,2022-04-01,5028.236253886188,200,7350000000,80,12,1,0,0.07214765250682831,4.0,0,1,0,2%,2
evobanco,2022-04-01,5028.236253886188,200,7350000000,80,12,1,0,0.07214765250682831,4.0,0,1,0,2%,2
evobanco,2022-05-01,6753.060528080503,200,7350000000,80,12,1,0,0.08377425372600555,4.0,0,0,0,2%,1
evobanco,2022-05-01,6753.060528080503,200,7350000000,80,12,1,0,0.08377425372600555,4.0,1,0,0,2%,1
evobanco,2022-05-01,6753.060528080503,200,7350000000,80,12,1,0,0.08377425372600555,4.0,0,1,0,2%,1
evobanco,2022-05-01,6753.060528080503,200,7350000000,80,12,1,0,0.08377425372600555,4.0,0,1,0,2%,1
evobanco,2022-06-01,5874.30001380048,200,7350000000,80,12,1,0,0.06982758641242981,3.0,0,0,0,2%,0
evobanco,2022-06-01,5874.30001380048,200,7350000000,80,12,1,0,0.06982758641242981,4.0,1,0,0,2%,0
evobanco,2022-06-01,5874.30001380048,200,7350000000,80,12,1,0,0.06982758641242981,4.0,0,1,0,2%,0
evobanco,2022-06-01,5874.30001380048,200,7350000000,80,12,1,0,0.06982758641242981,4.0,0,1,0,2%,0
evobanco,2022-07-01,2726.8682968029243,200,7350000000,80,12,1,0,0.06955530494451523,4.0,0,0,0,2%,1
evobanco,2022-07-01,2726.8682968029243,200,7350000000,80,12,1,0,0.06955530494451523,4.0,1,0,0,2%,1
evobanco,2022-07-01,2726.8682968029243,200,7350000000,80,12,1,0,0.06955530494451523,4.0,0,1,0,2%,1
evobanco,2022-07-01,2726.8682968029243,200,7350000000,80,12,1,0,0.06955530494451523,4.0,0,1,0,2%,1
evobanco,2022-08-01,5641.461710752132,200,7350000000,80,12,1,0,0.06495264172554016,4.0,0,0,0,2%,1
evobanco,2022-08-01,5641.461710752132,200,7350000000,80,12,1,0,0.06495264172554016,4.0,1,0,0,2%,1
evobanco,2022-08-01,5641.461710752132,200,7350000000,80,12,1,0,0.06495264172554016,4.0,0,1,0,2%,1
evobanco,2022-08-01,5641.461710752132,200,7350000000,80,12,1,0,0.06495264172554016,4.0,0,1,0,2%,1
evobanco,2022-09-01,4338.912964526001,200,7350000000,80,12,1,0,0.06060606241226196,7.0,0,0,0,2%,0
evobanco,2022-09-01,4338.912964526001,200,7350000000,80,12,1,0,0.06060606241226196,7.0,1,0,0,2%,0
evobanco,2022-09-01,4338.912964526001,200,7350000000,80,12,1,0,0.06060606241226196,4.0,0,1,0,2%,0
evobanco,2022-09-01,4338.912964526001,200,7350000000,80,12,1,0,0.06060606241226196,4.0,0,1,0,2%,0
evobanco,2022-10-01,4082.4316515533646,200,7350000000,80,12,1,0,0.059683311730623245,4.0,0,0,0,2%,1
evobanco,2022-10-01,4082.4316515533646,200,7350000000,80,12,1,0,0.059683311730623245,4.0,1,0,0,2%,1
evobanco,2022-10-01,4082.4316515533646,200,7350000000,80,12,1,0,0.059683311730623245,4.0,0,1,0,2%,1
evobanco,2022-10-01,4082.4316515533646,200,7350000000,80,12,1,0,0.059683311730623245,4.0,0,1,0,2%,1
evobanco,2022-11-01,6046.18054609565,200,7350000000,80,12,1,0,0.072592593729496,4.0,0,0,0,2%,1
evobanco,2022-11-01,6046.18054609565,200,7350000000,80,12,1,0,0.072592593729496,4.0,1,0,0,2%,1
evobanco,2022-11-01,6046.18054609565,200,7350000000,80,12,1,0,0.072592593729496,5.0,0,1,0,2%,1
evobanco,2022-11-01,6046.18054609565,200,7350000000,80,12,1,0,0.072592593729496,5.0,0,1,0,2%,1
evobanco,2022-12-01,4019.2405856585274,200,7350000000,80,12,1,0,0.07364340871572495,5.0,0,0,0,2%,0
evobanco,2022-12-01,4019.2405856585274,200,7350000000,80,12,1,0,0.07364340871572495,5.0,1,0,0,2%,0
evobanco,2022-12-01,4019.2405856585274,200,7350000000,80,12,1,0,0.07364340871572495,5.0,0,1,0,2%,0
evobanco,2022-12-01,4019.2405856585274,200,7350000000,80,12,1,0,0.07364340871572495,5.0,0,1,0,2%,0
evobanco,2023-01-01,4322.9666970501785,200,7350000000,80,12,1,0,0.06528189778327942,6.0,0,0,0,2%,0
evobanco,2023-01-01,4322.9666970501785,200,7350000000,80,12,1,0,0.06528189778327942,5.0,1,0,0,2%,0
evobanco,2023-01-01,4322.9666970501785,200,7350000000,80,12,1,0,0.06528189778327942,6.0,0,1,0,2%,0
evobanco,2023-01-01,4322.9666970501785,200,7350000000,80,12,1,0,0.06528189778327942,6.0,0,1,0,2%,0
evobanco,2023-02-01,6607.313703795276,200,7350000000,80,12,1,0,0.07985696941614151,7.0,0,0,0,2%,0
evobanco,2023-02-01,6607.313703795276,200,7350000000,80,12,1,0,0.07985696941614151,7.0,1,0,0,2%,0
evobanco,2023-02-01,6607.313703795276,200,7350000000,80,12,1,0,0.07985696941614151,7.0,0,1,0,2%,0
evobanco,2023-02-01,6607.313703795276,200,7350000000,80,12,1,0,0.07985696941614151,7.0,0,1,0,2%,0
evobanco,2023-03-01,4223.3848013347615,200,7350000000,80,12,1,0,0.0546875,3.0,0,0,0,2%,4
evobanco,2023-03-01,4223.3848013347615,200,7350000000,80,12,1,0,0.0546875,3.0,1,0,0,2%,4
evobanco,2023-03-01,4223.3848013347615,200,7350000000,80,12,1,0,0.0546875,3.0,0,1,0,2%,4
evobanco,2023-03-01,4223.3848013347615,200,7350000000,80,12,1,0,0.0546875,3.0,0,1,0,2%,4
evobanco,2023-04-01,7512.648131975472,200,7350000000,80,12,1,0,0.0597519725561142,3.0,0,0,0,2%,7
evobanco,2023-04-01,7512.648131975472,200,7350000000,80,12,1,0,0.0597519725561142,3.0,1,0,0,2%,7
evobanco,2023-04-01,7512.648131975472,200,7350000000,80,12,1,0,0.0597519725561142,3.0,0,1,0,2%,7
evobanco,2023-04-01,7512.648131975472,200,7350000000,80,12,1,0,0.0597519725561142,3.0,0,1,0,2%,7
evobanco,2023-05-01,9008.812031281263,200,7350000000,80,12,1,0,0.06538461893796921,3.0,0,0,0,2%,0
evobanco,2023-05-01,9008.812031281263,200,7350000000,80,12,1,0,0.06538461893796921,3.0,1,0,0,2%,0
evobanco,2023-05-01,9008.812031281263,200,7350000000,80,12,1,0,0.06538461893796921,3.0,0,1,0,2%,0
evobanco,2023-05-01,9008.812031281263,200,7350000000,80,12,1,0,0.06538461893796921,3.0,0,1,0,2%,0
evobanco,2023-06-01,12311.57811392023,200,7350000000,80,12,1,0,0.0634920671582222,3.0,0,0,0,2%,3
evobanco,2023-06-01,12311.57811392023,200,7350000000,80,12,1,0,0.0634920671582222,3.0,1,0,0,2%,3
evobanco,2023-06-01,12311.57811392023,200,7350000000,80,12,1,0,0.0634920671582222,3.0,0,1,0,2%,3
evobanco,2023-06-01,12311.57811392023,200,7350000000,80,12,1,0,0.0634920671582222,3.0,0,1,0,2%,3
evobanco,2023-07-01,7533.147002392063,200,7350000000,80,12,1,0,0.07006369531154633,5.0,0,0,0,2%,1
evobanco,2023-07-01,7533.147002392063,200,7350000000,80,12,1,0,0.07006369531154633,2.0,1,0,0,2%,1
evobanco,2023-07-01,7533.147002392063,200,7350000000,80,12,1,0,0.07006369531154633,2.0,0,1,0,2%,1
evobanco,2023-07-01,7533.147002392063,200,7350000000,80,12,1,0,0.07006369531154633,8.0,0,1,0,2%,1
evobanco,2023-08-01,8121.277500403561,200,7350000000,80,12,1,0,0.06827308982610703,8.0,0,0,0,2%,0
evobanco,2023-08-01,8121.277500403561,200,7350000000,80,12,1,0,0.06827308982610703,5.0,1,0,0,2%,0
evobanco,2023-08-01,8121.277500403561,200,7350000000,80,12,1,0,0.06827308982610703,5.0,0,1,0,2%,0
evobanco,2023-08-01,8121.277500403561,200,7350000000,80,12,1,0,0.06827308982610703,9.0,0,1,0,2%,0
evobanco,2023-09-01,9924.854621037495,200,7350000000,80,12,1,0,0.07426376640796661,9.0,0,0,0,2%,1
evobanco,2023-09-01,9924.854621037495,200,7350000000,80,12,1,0,0.07426376640796661,9.0,1,0,0,2%,1
evobanco,2023-09-01,9924.854621037495,200,7350000000,80,12,1,0,0.07426376640796661,9.0,0,1,0,2%,1
evobanco,2023-09-01,9924.854621037495,200,7350000000,80,12,1,0,0.07426376640796661,9.0,0,1,0,2%,1
evobanco,2023-10-01,10604.39206217207,200,7350000000,80,12,1,0,0.07531380653381348,9.0,0,0,0,2%,3
evobanco,2023-10-01,10604.39206217207,200,7350000000,80,12,1,0,0.07531380653381348,9.0,1,0,0,2%,3
evobanco,2023-10-01,10604.39206217207,200,7350000000,80,12,1,0,0.07531380653381348,9.0,0,1,0,2%,3
evobanco,2023-10-01,10604.39206217207,200,7350000000,80,12,1,0,0.07531380653381348,9.0,0,1,0,2%,3
evobanco,2023-11-01,9441.869500773428,200,7350000000,80,12,1,0,0.08252426981925964,7.0,0,0,0,2%,1
evobanco,2023-11-01,9441.869500773428,200,7350000000,80,12,1,0,0.08252426981925964,5.0,1,0,0,2%,1
evobanco,2023-11-01,9441.869500773428,200,7350000000,80,12,1,0,0.08252426981925964,5.0,0,1,0,2%,1
evobanco,2023-11-01,9441.869500773428,200,7350000000,80,12,1,0,0.08252426981925964,10.0,0,1,0,2%,1
evobanco,2023-12-01,10035.281182273045,200,7350000000,80,12,1,0,0.0882352963089943,7.419354838709677,0,0,0,2%,2
evobanco,2023-12-01,10035.281182273045,200,7350000000,80,12,1,0,0.0882352963089943,5.0,1,0,0,2%,2
evobanco,2023-12-01,10035.281182273045,200,7350000000,80,12,1,0,0.0882352963089943,5.0,0,1,0,2%,2
evobanco,2023-12-01,10035.281182273045,200,7350000000,80,12,1,0,0.0882352963089943,10.0,0,1,0,2%,2
santander,2021-12-01,22325.885970519714,212764,1117000000000,8518,167,1,1,0.11692307889461517,10.0,0,0,0,2%,5
santander,2021-12-01,22325.885970519714,212764,1117000000000,8518,167,1,1,0.11692307889461517,10.0,1,0,0,2%,5
santander,2022-01-01,28331.2450436668,212764,1117000000000,8518,167,1,1,0.10747185349464417,10.0,0,0,0,2%,2
santander,2022-01-01,28331.2450436668,212764,1117000000000,8518,167,1,1,0.10747185349464417,10.0,1,0,0,2%,2
santander,2022-02-01,23798.819170009858,212764,1117000000000,8518,167,1,1,0.11924342066049576,10.0,0,0,0,2%,0
santander,2022-02-01,23798.819170009858,212764,1117000000000,8518,167,1,1,0.11924342066049576,10.0,1,0,0,2%,0
santander,2022-03-01,24808.561729103767,212764,1117000000000,8518,167,1,1,0.11270801723003387,10.0,0,0,0,2%,1
santander,2022-03-01,24808.561729103767,212764,1117000000000,8518,167,1,1,0.11270801723003387,10.0,1,0,0,2%,1
santander,2022-04-01,24739.758728911518,212764,1117000000000,8518,167,1,1,0.12859195470809937,10.0,0,0,0,2%,1
santander,2022-04-01,24739.758728911518,212764,1117000000000,8518,167,1,1,0.12859195470809937,10.0,1,0,0,2%,1
santander,2022-05-01,37041.514189187285,212764,1117000000000,8518,167,1,1,0.11447083950042725,10.0,0,0,150€,2%,6
santander,2022-05-01,37041.514189187285,212764,1117000000000,8518,167,1,1,0.11447083950042725,10.0,1,0,150€,2%,6
santander,2022-06-01,35471.86559895081,212764,1117000000000,8518,167,1,1,0.11178247630596161,10.0,0,0,150€,2%,0
santander,2022-06-01,35471.86559895081,212764,1117000000000,8518,167,1,1,0.11178247630596161,10.0,1,0,150€,2%,0
